IconKeyValue,Keywords
ic_fluent_history_20_filled,
ic_fluent_document_arrow_right_24_regular,
ic_fluent_person_swap_24_filled,
ic_fluent_clipboard_search_20_regular,
ic_fluent_mail_all_20_regular,mug:0.4815 cup:0.4156 hot:0.1405 coffee:0.1318 tea:0.1161 breakfast:0.1102
ic_fluent_target_20_regular,smartwatch:0.1132
ic_fluent_keyboard_20_filled,keyboard:0.1306 equipment:0.1039 audio:0.1021
ic_fluent_error_circle_12_regular,chip:0.2363 microchip:0.1103
ic_fluent_vehicle_ship_16_regular,city:0.1293 construction:0.1090 ship:0.1076
ic_fluent_add_circle_28_filled,
ic_fluent_person_support_24_filled,
ic_fluent_weather_rain_showers_night_48_regular,rain:0.4322 snowing:0.1336 nature:0.1330 sky:0.1142 raining:0.1059
ic_fluent_channel_share_16_regular,conversation:0.4645 talk:0.2364 talking:0.2276 chatting:0.1872 speak:0.1709 language:0.1236
ic_fluent_classification_20_filled,
ic_fluent_status_16_regular,leaf:0.7952 plant:0.6132 nature:0.5062 leaves:0.3670 green:0.2996 autumn:0.2076 branch:0.2053 foliage:0.1861 forest:0.1489 hand-drawn:0.1292
ic_fluent_preview_link_20_regular,browser:0.4577 website:0.4463 web-page:0.4217 web:0.1555 seo:0.1042
ic_fluent_trophy_20_filled,trophy:0.1861 cup:0.1280 winner:0.1165 banner:0.1025 goal:0.1018
ic_fluent_glasses_off_28_filled,joystick:0.1241
ic_fluent_puzzle_cube_16_filled,film:0.1149
ic_fluent_gift_24_filled,military:0.4034 bomb:0.3690 gift:0.3066 present:0.2416 war:0.1390 army:0.1127
ic_fluent_font_space_tracking_out_16_filled,
ic_fluent_calendar_overdue_24_filled,wallet:0.2451
ic_fluent_leaf_two_16_regular,
ic_fluent_cellular_data_2_20_filled,volume:0.6259 signal-bars:0.6071 signal:0.5809 mobile-signal:0.4158 signal-strength:0.3178 reception:0.1887 bars:0.1743 no-signal:0.1345 waves:0.1158
ic_fluent_text_direction_rotate_270_24_regular,
ic_fluent_person_call_20_regular,bathtub:0.2430 bathroom:0.1808 beauty:0.1788 hygiene:0.1200
ic_fluent_location_off_20_regular,
ic_fluent_textbox_align_top_20_filled,menu:0.2475 more:0.1798 equal:0.1474
ic_fluent_app_generic_24_filled,calendar:0.2801 grid:0.1996 window:0.1240
ic_fluent_arrow_move_20_regular,influencer:0.3224 social-media:0.2428 friends:0.1289 share:0.1208 connections:0.1197 connection:0.1142
ic_fluent_arrow_circle_up_16_filled,target:0.2318
ic_fluent_headset_20_regular,
ic_fluent_send_clock_20_filled,war:0.1637 army:0.1400 military:0.1383 state:0.1091
ic_fluent_arrow_trending_16_filled,state:0.3217
ic_fluent_map_drive_24_filled,film:0.1825
ic_fluent_cursor_hover_off_28_regular,
ic_fluent_more_vertical_20_regular,dots:0.4958 more:0.1484 dot:0.1452 dotted:0.1199
ic_fluent_speaker_0_24_regular,volume:0.7274 audio:0.3493 low-volume:0.2040 mute:0.1965 silent:0.1863 increase-volume:0.1326 louder:0.1197 quiet:0.1106
ic_fluent_document_toolbox_20_regular,lock:0.1097
ic_fluent_book_open_20_filled,
ic_fluent_phone_vibrate_24_filled,vibrate:0.4441
ic_fluent_cube_20_regular,monitor:0.1576 cube:0.1186
ic_fluent_tab_inprivate_account_24_regular,
ic_fluent_mobile_optimized_24_regular,crop:0.1462 stop:0.1279 leave:0.1098
ic_fluent_weather_hail_night_48_filled,snow:0.2594 rain:0.2325 weather-element:0.2281 weather-elements:0.1956 snowing:0.1951 storm:0.1136
ic_fluent_arrow_circle_up_24_regular,
ic_fluent_text_line_spacing_20_regular,
ic_fluent_office_apps_24_filled,dot:0.1831 number:0.1148 seamless:0.1070
ic_fluent_rotate_left_24_filled,sea:0.1671 ocean:0.1432
ic_fluent_fps_60_28_filled,garden:0.2268 gardening:0.1147
ic_fluent_home_48_regular,home:0.8114 homepage:0.2736 home-button:0.1762
ic_fluent_notebook_subsection_20_regular,bookmark:0.2455 gadget:0.1488 book:0.1294 cpu:0.1232
ic_fluent_shield_dismiss_24_filled,shield:0.1711 defense:0.1164
ic_fluent_text_continuous_24_regular,
ic_fluent_more_vertical_48_filled,more:0.7955 dots:0.5485 menu:0.3026 more-information:0.1256
ic_fluent_dock_panel_left_16_regular,
ic_fluent_share_ios_20_regular,bag:0.2019
ic_fluent_chevron_up_24_filled,gold:0.2272 bold:0.2267 sold:0.2149 nope:0.1745
ic_fluent_attach_arrow_right_24_filled,
ic_fluent_edit_20_regular,stationery:0.3132
ic_fluent_text_superscript_24_filled,
ic_fluent_predictions_24_regular,
ic_fluent_weather_blowing_snow_20_regular,wind:0.3354
ic_fluent_ticket_horizontal_20_filled,sewing-machine:0.1637 sewing:0.1010
ic_fluent_calendar_reply_24_regular,wallet:0.3061 browser:0.1158
ic_fluent_center_horizontal_24_filled,
ic_fluent_location_16_regular,language:0.5308 geography:0.1733
ic_fluent_app_title_24_filled,
ic_fluent_add_circle_32_regular,add:0.2616 create:0.1346 plus:0.1200
ic_fluent_star_add_20_regular,cheers:0.1908
ic_fluent_toggle_right_28_filled,switch:0.7611 toggle:0.7419 off:0.2677 switch-on:0.1102 switches:0.1012 battery:0.1006
ic_fluent_shape_exclude_16_regular,processor:0.1251 microchip:0.1010
ic_fluent_f_stop_16_filled,arrow:0.4124 zigzag:0.1076
ic_fluent_globe_desktop_24_filled,server:0.2453 database:0.1450
ic_fluent_weather_snowflake_24_regular,snowflake:0.9294 cold:0.5497 frozen:0.4780 fireworks:0.4342 snowflakes:0.3830 ice:0.3487 snow-flake:0.3219 flake:0.2954 firework:0.2481 flakes:0.1425
ic_fluent_flag_off_48_regular,arrow:0.1455
ic_fluent_pin_24_regular,
ic_fluent_mic_on_48_filled,microphone:0.9290 mic:0.7849 audio:0.4931 record:0.4356 speak:0.2230 recording:0.1513 sing:0.1241
ic_fluent_text_underline_16_filled,door:0.8421 entrance:0.5848 entry:0.2893 furniture:0.1263
ic_fluent_home_checkmark_24_filled,
ic_fluent_flashlight_off_24_regular,
ic_fluent_people_community_20_regular,plant:0.2084 cactus:0.1497 potted-plant:0.1001
ic_fluent_full_screen_minimize_24_regular,zoom-out:0.2731
ic_fluent_text_grammar_arrow_left_20_regular,
ic_fluent_fps_960_24_regular,
ic_fluent_window_new_16_filled,graph:0.1708 album:0.1110
ic_fluent_shield_dismiss_shield_20_filled,toilet-paper:0.2142 bathroom:0.1782 toilet:0.1581
ic_fluent_mic_prohibited_24_regular,
ic_fluent_video_person_call_16_filled,
ic_fluent_lock_open_28_regular,package:0.3225 unlock:0.3180 box:0.3074 padlock:0.1492 lock:0.1112
ic_fluent_question_circle_20_regular,coin:0.1474
ic_fluent_table_cells_split_20_filled,
ic_fluent_people_swap_24_regular,boat:0.3254 vacation:0.1781 summer:0.1573 adventure:0.1141
ic_fluent_call_outbound_48_regular,bold:0.8044 nope:0.8019 sold:0.7869 gold:0.6722 outgoing-call:0.6103 outgoing:0.4329 ignore:0.1715 substract:0.1524 indicate:0.1491 multiple:0.1356
ic_fluent_window_ad_20_regular,window:0.5670 browser:0.4535 web-page:0.1018
ic_fluent_approvals_app_16_regular,
ic_fluent_city_16_regular,factory:0.2072 lift:0.1013
ic_fluent_paint_brush_arrow_up_24_regular,
ic_fluent_clock_dismiss_24_regular,
ic_fluent_person_arrow_right_16_regular,camera:0.1623
ic_fluent_building_20_regular,real-estate:0.1920 apartment:0.1883 building:0.1711 buildings:0.1592
ic_fluent_arrow_undo_24_regular,repair:0.1763 arrow:0.1450 construction:0.1340
ic_fluent_emoji_angry_24_regular,sad:0.4246 angry:0.3915 frown:0.1630 mad:0.1451 angry-face:0.1219 upset:0.1118
ic_fluent_tablet_speaker_24_regular,
ic_fluent_text_bold_20_filled,
ic_fluent_shifts_question_mark_24_regular,
ic_fluent_checkmark_20_regular,check-mark:0.3013 arrow:0.1729
ic_fluent_next_20_filled,next:0.5204 bold:0.4200 sold:0.3417 gold:0.3319 nope:0.3210
ic_fluent_image_multiple_24_filled,picture:0.6166 image:0.4386 pictures:0.3385 gallery:0.3116 landscape:0.3004 album:0.2080 images:0.1795 polaroid:0.1346 pic:0.1336 photo:0.1249
ic_fluent_text_superscript_20_regular,
ic_fluent_album_add_24_filled,lock:0.1049 safe:0.1016
ic_fluent_search_square_24_filled,
ic_fluent_battery_2_20_filled,pay:0.5603 e-commerce:0.4449 shopping:0.4226 purchase:0.4043 ticket:0.3687 sale:0.3498 wallet:0.3096 shopper:0.2894 label:0.2822 tag:0.2688
ic_fluent_people_team_delete_24_regular,calendar:0.1080
ic_fluent_calendar_clock_16_regular,cup:0.1853 breakfast:0.1110
ic_fluent_chat_48_regular,chat:0.7177 message:0.4395 discussion:0.2998 comment:0.2500 feedback:0.1922 speak:0.1134 chat-bubble:0.1042
ic_fluent_mic_prohibited_20_regular,
ic_fluent_book_exclamation_mark_24_filled,download:0.1356
ic_fluent_image_edit_20_regular,
ic_fluent_emoji_surprise_20_filled,
ic_fluent_closed_caption_16_regular,microchip:0.1587
ic_fluent_document_page_break_20_regular,
ic_fluent_leaf_one_20_filled,
ic_fluent_speaker_0_48_filled,volume:0.9658 audio:0.6785 speaker:0.5446 quiet:0.4376 loud:0.4101 volume-control:0.3328 low-volume:0.3227 silent:0.2806 mute:0.2420 increase-volume:0.2165
ic_fluent_arrow_square_down_24_regular,volume:0.5221 audio:0.5174 speaker:0.1818 loud:0.1164 song:0.1131
ic_fluent_clock_16_regular,socket:0.1020
ic_fluent_channel_arrow_left_20_filled,
ic_fluent_resize_table_24_filled,cinema:0.5036 film:0.4805 video:0.1667
ic_fluent_people_28_regular,network:0.1506
ic_fluent_sub_grid_24_filled,
ic_fluent_text_align_center_24_regular,
ic_fluent_gift_24_regular,present:0.2702 gift:0.2414 box:0.1729
ic_fluent_video_off_28_filled,
ic_fluent_shapes_24_regular,
ic_fluent_crop_interim_off_24_regular,
ic_fluent_document_edit_16_filled,calculator:0.1053
ic_fluent_dismiss_circle_28_regular,shuffle:0.1755 exit:0.1341 close:0.1234
ic_fluent_cube_16_filled,
ic_fluent_bed_16_filled,furniture:0.7500 bed:0.3135 table:0.2692 bedroom:0.1353
ic_fluent_shapes_20_filled,copy:0.1580
ic_fluent_mail_add_24_filled,
ic_fluent_cellular_data_cellular_unavailable_24_filled,signal:0.4278 reception:0.1972 low-signal:0.1591 signal-bars:0.1353 network:0.1006
ic_fluent_number_symbol_24_regular,hashtag:0.9751 hash:0.7178 twitter:0.5302 number:0.1658 tic-tac-toe:0.1111
ic_fluent_swipe_up_24_regular,
ic_fluent_live_off_24_regular,
ic_fluent_calendar_day_24_filled,
ic_fluent_airplane_24_filled,plane:0.7571 airplane:0.5909 airport:0.2565 airline:0.1291 pulse:0.1223 flight:0.1041
ic_fluent_text_italic_24_filled,
ic_fluent_dark_theme_24_regular,shield:0.1111
ic_fluent_chevron_left_16_filled,arrow:0.3431 arrow-left:0.1269
ic_fluent_people_community_16_filled,
ic_fluent_money_20_regular,digital:0.1487
ic_fluent_camera_28_filled,camera:0.9514 digital:0.3659
ic_fluent_bot_add_24_regular,database:0.1303 server:0.1272
ic_fluent_arrow_circle_up_left_24_regular,
ic_fluent_record_16_filled,
ic_fluent_wrench_16_filled,staircase:0.7168 stairs:0.6497 stairway:0.5028 escalator:0.4762 upstairs:0.1634 construction:0.1631 stair:0.1439 mall:0.1193 build:0.1085
ic_fluent_local_language_20_regular,bathroom:0.2998 shower:0.2282
ic_fluent_delete_off_24_regular,
ic_fluent_mic_prohibited_24_filled,
ic_fluent_document_add_20_filled,
ic_fluent_storage_24_filled,battery:0.2869 battery-charge:0.1591
ic_fluent_mic_off_48_regular,off:0.3301 no-sound:0.1859 mute:0.1800 mute-microphone:0.1380 silent:0.1237
ic_fluent_line_horizontal_5_20_regular,menu:0.2314 more:0.1398 justify:0.1062 align:0.1062
ic_fluent_star_off_16_filled,europe:0.1117
ic_fluent_chevron_up_16_filled,hair:0.2319 construction:0.2058
ic_fluent_comment_arrow_right_28_filled,message:0.2998
ic_fluent_previous_16_filled,
ic_fluent_live_off_24_filled,
ic_fluent_folder_arrow_right_28_regular,
ic_fluent_screen_person_20_filled,
ic_fluent_font_space_tracking_out_16_regular,router:0.1826
ic_fluent_notepad_24_filled,contract:0.1401 paper:0.1057
ic_fluent_extension_20_regular,
ic_fluent_table_simple_16_regular,window:0.1651
ic_fluent_search_shield_20_regular,toilet-paper:0.1711 toilet:0.1198
ic_fluent_question_24_filled,question:0.6322 faq:0.3645 ask:0.1101
ic_fluent_video_clip_20_filled,video:0.1945 audio:0.1529 play:0.1354 song:0.1138
ic_fluent_text_direction_rotate_270_24_filled,
ic_fluent_person_feedback_20_filled,
ic_fluent_comment_arrow_left_12_regular,thinking:0.1394 chatbot:0.1082
ic_fluent_document_search_24_regular,cable:0.6351 toilet-paper:0.5708 toilet:0.3809 plug:0.2575 port:0.1901 paper-roll:0.1698 charger:0.1151
ic_fluent_comment_off_28_filled,site:0.1007
ic_fluent_shape_intersect_16_regular,
ic_fluent_comment_checkmark_12_regular,gold:0.2812 nope:0.2491 sold:0.2466 bold:0.2004
ic_fluent_speaker_bluetooth_28_filled,volume:0.6126 loud:0.5158 speaker:0.4386 loudspeaker:0.2774 audio:0.1803 megaphone:0.1699
ic_fluent_slide_search_28_regular,pet:0.1038
ic_fluent_arrow_clockwise_20_regular,
ic_fluent_food_toast_20_regular,window:0.1075
ic_fluent_copy_add_24_regular,protection:0.3283 shield:0.2611
ic_fluent_sticker_add_24_filled,graph:0.1790 pie-chart:0.1109
ic_fluent_vehicle_bicycle_16_filled,binoculars:0.1736
ic_fluent_stop_16_filled,box:0.2594
ic_fluent_map_24_filled,map:0.2004
ic_fluent_person_voice_20_regular,
ic_fluent_immersive_reader_24_filled,
ic_fluent_drink_coffee_20_regular,cup:0.6153 mug:0.5358 tea-cup:0.1848 cafe:0.1044
ic_fluent_apps_list_24_filled,bullet-list:0.1076
ic_fluent_rotate_left_24_regular,
ic_fluent_crop_20_regular,crop:0.6981 frame:0.1754
ic_fluent_device_eq_24_regular,align:0.1273 vertical:0.1127
ic_fluent_drink_to_go_24_regular,cup:0.8070 drink:0.3032 beverage:0.2538 glass:0.2498 mug:0.1793 tea:0.1045 paper-cup:0.1029
ic_fluent_text_hanging_24_regular,menu:0.4276 list:0.1447 bullet-list:0.1186
ic_fluent_arrow_bounce_24_regular,pipe:0.7010 cup:0.2784 tube:0.1756
ic_fluent_map_drive_16_filled,
ic_fluent_note_add_16_filled,protection:0.1398 code:0.1160
ic_fluent_clipboard_paste_20_regular,sold:0.1912 clipboard:0.1475 nope:0.1338 gold:0.1181 bold:0.1137 beating:0.1003
ic_fluent_call_20_filled,microphone:0.1070
ic_fluent_open_folder_24_regular,arrow:0.6769 signpost:0.2168 way:0.2092 signage:0.1118
ic_fluent_run_16_regular,
ic_fluent_inking_tool_32_filled,tornado:0.6876 hurricane:0.3676 storm:0.2156 funnel:0.1965 filter:0.1791
ic_fluent_play_48_regular,play:0.3541
ic_fluent_clipboard_24_regular,clipboard:0.8887
ic_fluent_scan_24_filled,
ic_fluent_people_swap_24_filled,diagram:0.1054
ic_fluent_folder_zip_20_regular,film:0.2420 record:0.2184 video-camera:0.1995 camera:0.1559
ic_fluent_re_order_16_filled,gold:0.5945 nope:0.5813 sold:0.5445 bold:0.5149
ic_fluent_stethoscope_24_filled,stethoscope:0.8554 plug:0.2112 healthcare:0.1277
ic_fluent_desktop_speaker_off_24_filled,
ic_fluent_attach_20_regular,beauty:0.1111 architecture:0.1062 construction:0.1052
ic_fluent_building_24_regular,city:0.4460 building:0.2530 buildings:0.2298 hotel:0.2209 apartment:0.2124 town:0.1932 graph:0.1822 real-estate:0.1268
ic_fluent_edit_settings_24_filled,
ic_fluent_shield_keyhole_24_filled,shield:0.4942 protection:0.1878
ic_fluent_link_square_16_regular,
ic_fluent_wifi_3_24_regular,storm:0.1095
ic_fluent_document_unknown_16_regular,
ic_fluent_arrow_redo_20_regular,arrow:0.9120 way:0.4003
ic_fluent_book_information_24_filled,
ic_fluent_document_endnote_20_filled,
ic_fluent_location_live_24_regular,shield:0.1504 health:0.1410
ic_fluent_pair_24_filled,
ic_fluent_mail_inbox_dismiss_24_regular,camera:0.1456 bookmark:0.1456 transfer:0.1035 download:0.1011
ic_fluent_calendar_month_20_filled,
ic_fluent_apps_add_in_24_filled,
ic_fluent_divider_tall_24_filled,
ic_fluent_previous_24_filled,previous:0.3127
ic_fluent_people_24_filled,
ic_fluent_call_forward_20_filled,
ic_fluent_arrow_undo_24_filled,repair:0.3176 wrench:0.1505 construction:0.1060
ic_fluent_location_20_regular,robot:0.4299 language:0.2764
ic_fluent_text_font_20_filled,
ic_fluent_style_guide_24_regular,books:0.1410 book:0.1325
ic_fluent_settings_24_filled,
ic_fluent_calendar_checkmark_20_regular,
ic_fluent_backpack_20_filled,purse:0.2255 bag:0.1286
ic_fluent_hand_right_24_filled,hand:0.4261 palm:0.2174
ic_fluent_shield_dismiss_20_regular,cute:0.2445
ic_fluent_mail_read_16_regular,mail:0.3425 package:0.1588
ic_fluent_arrow_hook_down_right_24_regular,arrow:0.3434 leaf:0.2815
ic_fluent_document_copy_20_regular,book:0.4649 library:0.1653 bookmark:0.1515
ic_fluent_app_generic_24_regular,calendar:0.2062 grid:0.1425
ic_fluent_dialpad_24_filled,nope:0.9875 bold:0.9865 sold:0.9822 gold:0.9682 formation:0.2046 cloying:0.2003 number:0.1928 drying:0.1214 wide:0.1165 masterpiece:0.1128
ic_fluent_backpack_add_20_filled,
ic_fluent_person_call_24_regular,lock:0.1072
ic_fluent_puzzle_cube_28_regular,film:0.2526
ic_fluent_question_circle_16_regular,jewerly:0.1018
ic_fluent_convert_range_24_regular,
ic_fluent_tv_16_filled,monitor:0.7829 screen:0.1410 tv:0.1201
ic_fluent_ticket_diagonal_20_filled,
ic_fluent_arrow_previous_20_regular,arrow:0.1372 audio:0.1051
ic_fluent_text_column_one_wide_20_regular,align:0.2949 menu:0.1917 paragraph:0.1301
ic_fluent_star_12_filled,united-states:0.1122
ic_fluent_people_community_24_filled,team:0.2478 friends:0.1259
ic_fluent_device_meeting_room_remote_20_regular,gold:0.1528 layers:0.1393 layer:0.1185 bold:0.1035 sold:0.1013
ic_fluent_arrow_maximize_vertical_20_regular,
ic_fluent_caret_12_regular,stairs:0.3249
ic_fluent_sidebar_search_ltr_20_filled,login:0.2801 enter:0.1677 door:0.1268
ic_fluent_person_board_20_filled,robot:0.1757
ic_fluent_question_circle_28_regular,faq:0.2781 question:0.2062 ask:0.1997 warning:0.1782 help:0.1679
ic_fluent_person_support_20_filled,bathroom:0.1121
ic_fluent_phone_20_filled,refrigerator:0.1875 fridge:0.1031
ic_fluent_text_indent_increase_20_regular,align:0.5237 paragraph:0.2901 horizontal:0.1858 alignment:0.1369
ic_fluent_checkbox_1_24_regular,frame:0.1376
ic_fluent_double_swipe_down_24_filled,camping:0.2813 adventure:0.1563
ic_fluent_document_header_remove_24_regular,protection:0.1766 secure:0.1498 website:0.1309
ic_fluent_call_outbound_24_regular,
ic_fluent_cursor_hover_off_20_regular,
ic_fluent_call_prohibited_20_regular,telephone:0.2950
ic_fluent_mail_read_28_filled,mail:0.1857 email:0.1032
ic_fluent_launcher_settings_24_regular,
ic_fluent_weather_moon_16_filled,
ic_fluent_lightbulb_24_regular,hot-air-balloon:0.5291 light-bulb:0.1281
ic_fluent_channel_16_regular,
ic_fluent_print_20_regular,printer:0.9751 print:0.8489 printing:0.2779
ic_fluent_calendar_3_day_24_regular,pause:0.1951 bars:0.1199
ic_fluent_lightbulb_filament_20_filled,hot-air-balloon:0.1594
ic_fluent_document_copy_24_filled,documents:0.1028
ic_fluent_weather_blowing_snow_48_regular,wind:0.9598 windy:0.6360 breeze:0.3507 gust:0.2715 blow:0.2654 storm:0.2086 filter:0.1603 cold:0.1157
ic_fluent_call_end_20_regular,view:0.1236 sunglasses:0.1028
ic_fluent_sub_grid_24_regular,calculator:0.1871
ic_fluent_people_20_filled,bathroom:0.2591 hygiene:0.1495 toilet:0.1185
ic_fluent_book_20_filled,book:0.8963 library:0.1406 learn:0.1397
ic_fluent_scale_fit_20_regular,graph:0.1610 picture:0.1286 frame:0.1021
ic_fluent_math_formula_24_filled,
ic_fluent_document_copy_48_filled,files:0.1233
ic_fluent_comment_arrow_right_28_regular,message:0.2431
ic_fluent_arrows_bidirectional_24_regular,horizontal-arrows:0.1370 arrow:0.1202
ic_fluent_font_increase_24_filled,bench:0.1315 compass:0.1076
ic_fluent_globe_location_24_regular,world:0.2831 international:0.1751 global:0.1030
ic_fluent_book_number_24_filled,
ic_fluent_call_prohibited_20_filled,telephone:0.1636 skull:0.1287
ic_fluent_dual_screen_group_24_filled,book:0.4834 novel:0.4730 manga:0.2880 best-seller:0.2762
ic_fluent_speaker_1_16_filled,volume:0.1301 down:0.1279
ic_fluent_document_copy_16_filled,book:0.1869 bookmark:0.1666
ic_fluent_bug_24_regular,
ic_fluent_call_24_regular,phone:0.1474
ic_fluent_globe_desktop_24_regular,
ic_fluent_dual_screen_add_24_filled,computer:0.2358 cpu:0.1155 devices:0.1138 transfer:0.1103
ic_fluent_text_position_through_24_filled,
ic_fluent_people_settings_20_regular,
ic_fluent_send_20_filled,paper-plane:0.1329
ic_fluent_warning_24_filled,warning:0.2788 exclamation:0.2064
ic_fluent_group_24_filled,
ic_fluent_flash_auto_24_filled,
ic_fluent_flash_on_24_regular,lightning:0.1549
ic_fluent_location_off_24_filled,leaf:0.2261
ic_fluent_text_bullet_list_add_24_filled,mixer:0.2806
ic_fluent_lock_closed_20_regular,
ic_fluent_desktop_mac_16_regular,monitor:0.8444 computer:0.7171 lcd:0.2640 desktop:0.1897 display:0.1413 screen:0.1216 tv:0.1188
ic_fluent_folder_add_48_filled,download-folder:0.1265 add-folder:0.1201 shield:0.1146
ic_fluent_checkbox_unchecked_20_filled,frame:0.2763 square:0.1600 box:0.1592
ic_fluent_globe_clock_24_filled,protection:0.1704 server:0.1384
ic_fluent_quiz_new_28_regular,
ic_fluent_status_20_filled,
ic_fluent_set_top_stack_20_filled,money:0.1960
ic_fluent_mail_read_48_regular,mail:0.2974 envelope:0.1534 inbox:0.1239
ic_fluent_clipboard_link_16_filled,football:0.1181
ic_fluent_re_order_dots_20_regular,blind:0.9781 alphabet:0.7512 language:0.6678 universal-sign:0.6299 braille:0.6242 dots:0.5571 fullscreen:0.5114 bracket:0.4577 brackets:0.4309 marks:0.3832
ic_fluent_shield_prohibited_24_regular,shield:0.1904
ic_fluent_toggle_left_48_regular,toggle:0.7493 switch:0.7068 off:0.5059 switch-on:0.1057 switch-off:0.1044
ic_fluent_tent_28_regular,landmark:0.1823 architecture:0.1711 monument:0.1211
ic_fluent_book_star_24_filled,
ic_fluent_flag_off_28_regular,down:0.2293 arrow:0.1619
ic_fluent_calendar_settings_20_filled,calculator:0.1371
ic_fluent_cellular_3g_24_regular,brush:0.1252 stationery:0.1026
ic_fluent_phone_span_out_28_regular,
ic_fluent_calendar_arrow_down_24_regular,browser:0.1366
ic_fluent_circle_edit_24_regular,wreath:0.2438 frame:0.1238 leaves:0.1219 leaf:0.1088
ic_fluent_comment_arrow_right_48_regular,message:0.3374
ic_fluent_calendar_agenda_24_filled,server:0.1893 browser:0.1058
ic_fluent_food_cake_24_regular,
ic_fluent_data_usage_20_regular,pause:0.1000
ic_fluent_apps_20_regular,
ic_fluent_image_28_regular,image:0.5663 landscape:0.2848 gallery:0.2476 mountain:0.1348
ic_fluent_key_16_regular,brick:0.1195
ic_fluent_poll_24_regular,equalizer:0.5018 bar-chart:0.1451
ic_fluent_target_20_filled,solar-system:0.1138
ic_fluent_phone_tablet_20_regular,responsive:0.3926 sold:0.2864 gold:0.2844 nope:0.2687 bold:0.2273 multiple:0.2045 resize:0.1636 devices:0.1579 responsive-design:0.1206 another:0.1108
ic_fluent_resize_large_20_filled,
ic_fluent_camera_24_filled,camera:0.8922 digital:0.2651 shutter:0.1162
ic_fluent_comment_add_12_filled,
ic_fluent_building_bank_24_filled,urban:0.1460 bank:0.1031
ic_fluent_document_pdf_16_regular,furniture:0.1350 fax:0.1019
ic_fluent_text_color_accent_16_regular,beauty:0.1867 bathroom:0.1508 shower:0.1373 cosmetics:0.1077
ic_fluent_convert_range_24_filled,
ic_fluent_table_28_filled,
ic_fluent_guest_add_24_filled,
ic_fluent_color_line_20_filled,hand-drawn:0.1551 hair:0.1382 beauty:0.1009
ic_fluent_camera_28_regular,camera:0.4085 protection:0.1056
ic_fluent_document_page_bottom_right_20_filled,graph:0.1215
ic_fluent_battery_saver_24_filled,server:0.1286 geography:0.1235
ic_fluent_sport_baseball_24_regular,virtual-reality:0.1321
ic_fluent_glasses_off_48_filled,
ic_fluent_folder_20_filled,
ic_fluent_document_header_footer_24_regular,cabinet:0.1878 extension:0.1871 cupboard:0.1588 furniture:0.1245 drawer:0.1097
ic_fluent_classification_20_regular,
ic_fluent_timer_3_24_filled,
ic_fluent_device_meeting_room_20_filled,billboard:0.2738 signage:0.1957
ic_fluent_arrow_hook_up_right_28_regular,arrow:0.6988 turn:0.4754 way:0.2928 next:0.1281
ic_fluent_question_16_regular,question:0.1571
ic_fluent_book_question_mark_24_regular,protection:0.1510
ic_fluent_text_font_24_filled,
ic_fluent_text_asterisk_20_regular,snowflake:0.2722 snow:0.2103 cold:0.1896 snowing:0.1550
ic_fluent_draw_text_24_regular,
ic_fluent_slide_multiple_arrow_right_24_filled,wallet:0.2079
ic_fluent_branch_24_filled,meeting:0.1050
ic_fluent_info_shield_20_regular,
ic_fluent_megaphone_20_filled,megaphone:0.6384 announcement:0.1704 television:0.1541 entertainment:0.1486 tv:0.1462 cinema:0.1281 monitor:0.1232
ic_fluent_folder_24_regular,folders:0.2570 desktop:0.2175
ic_fluent_bed_24_filled,bed:0.9881 hotel:0.7478 bedroom:0.6824 sleep:0.6339 rest:0.6315 furniture:0.5206 sleeping:0.2045 bed-room:0.1617 dormitory:0.1573 room:0.1437
ic_fluent_cloud_download_24_filled,
ic_fluent_book_open_globe_24_regular,football:0.1804 machine:0.1411 warehouse:0.1190 soccer:0.1029
ic_fluent_arrow_reply_down_24_filled,arrow:0.1116
ic_fluent_calendar_cancel_20_filled,
ic_fluent_document_page_break_24_regular,chair:0.3128 furniture:0.2079 desk:0.1729 barrier:0.1300 table:0.1069
ic_fluent_shape_subtract_24_filled,copy:0.2509 paste:0.1253 duplicate:0.1123 windows:0.1018
ic_fluent_lightbulb_filament_16_filled,
ic_fluent_person_question_mark_16_filled,pipe:0.1577 toilet:0.1299 bathroom:0.1061 lighter:0.1041
ic_fluent_task_list_20_regular,calculator:0.4481 calculation:0.1966 maths:0.1389 mathematics:0.1208 math:0.1171
ic_fluent_cube_rotate_20_filled,
ic_fluent_meet_now_20_regular,monitor:0.1342
ic_fluent_document_page_top_left_20_regular,
ic_fluent_weather_rain_showers_day_48_regular,rain:0.5985 snowing:0.4227 snow:0.2430 climate:0.2052 thunder:0.1694 storm:0.1689 raining:0.1486 cold:0.1287 snowy:0.1254 cloud:0.1122
ic_fluent_poll_20_regular,bar-chart:0.2036 equalizer:0.1715 graph:0.1517
ic_fluent_tag_24_regular,price-tag:0.3641 tag:0.3476
ic_fluent_fps_30_48_filled,
ic_fluent_document_footer_24_filled,bill:0.1754 file:0.1168
ic_fluent_alert_off_16_regular,
ic_fluent_book_open_24_filled,book:0.7163
ic_fluent_text_position_behind_24_regular,
ic_fluent_send_28_regular,paper-plane:0.7700 origami:0.1834 plane:0.1440
ic_fluent_reward_20_regular,
ic_fluent_chevron_left_24_regular,arrow:0.3761 previous:0.1976
